finding_id,sequence_start,sequence_end,successful_login_time,source_ip,successful_username,failed_attempt_count,backup_failed_attempt_count,distinct_usernames_targeted,event_time,event_role,event_type,targeted_username,source_port,command,raw_line
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:37:26,failed_attempt,failed_password,deploy,33991,,Jul 11 02:37:26 backup01 sshd[2928]: Failed password for deploy from 203.0.113.89 port 33991 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:38:12,failed_attempt,failed_password,postgres,53518,,Jul 11 02:38:12 backup01 sshd[8034]: Failed password for postgres from 203.0.113.89 port 53518 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:38:19,failed_attempt,failed_password,postgres,48332,,Jul 11 02:38:19 backup01 sshd[6318]: Failed password for postgres from 203.0.113.89 port 48332 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:38:30,failed_attempt,failed_password,admin,64211,,Jul 11 02:38:30 backup01 sshd[7865]: Failed password for invalid user admin from 203.0.113.89 port 64211 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:38:43,failed_attempt,failed_password,root,58446,,Jul 11 02:38:43 backup01 sshd[9035]: Failed password for root from 203.0.113.89 port 58446 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:38:53,failed_attempt,failed_password,backup,44159,,Jul 11 02:38:53 backup01 sshd[4730]: Failed password for backup from 203.0.113.89 port 44159 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:38:55,failed_attempt,failed_password,admin,63219,,Jul 11 02:38:55 backup01 sshd[4010]: Failed password for invalid user admin from 203.0.113.89 port 63219 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:39:00,failed_attempt,failed_password,deploy,42432,,Jul 11 02:39:00 backup01 sshd[2834]: Failed password for deploy from 203.0.113.89 port 42432 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:39:18,failed_attempt,failed_password,root,57123,,Jul 11 02:39:18 backup01 sshd[2046]: Failed password for root from 203.0.113.89 port 57123 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:39:23,failed_attempt,failed_password,admin,63468,,Jul 11 02:39:23 backup01 sshd[1340]: Failed password for invalid user admin from 203.0.113.89 port 63468 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:39:37,failed_attempt,failed_password,backup,31532,,Jul 11 02:39:37 backup01 sshd[3245]: Failed password for backup from 203.0.113.89 port 31532 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:39:39,failed_attempt,failed_password,backup,35224,,Jul 11 02:39:39 backup01 sshd[5981]: Failed password for backup from 203.0.113.89 port 35224 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:39:50,failed_attempt,failed_password,root,51753,,Jul 11 02:39:50 backup01 sshd[2182]: Failed password for root from 203.0.113.89 port 51753 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:40:23,failed_attempt,failed_password,root,64779,,Jul 11 02:40:23 backup01 sshd[6742]: Failed password for root from 203.0.113.89 port 64779 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:40:27,failed_attempt,failed_password,deploy,31200,,Jul 11 02:40:27 backup01 sshd[5232]: Failed password for deploy from 203.0.113.89 port 31200 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:40:30,failed_attempt,failed_password,root,49476,,Jul 11 02:40:30 backup01 sshd[2813]: Failed password for root from 203.0.113.89 port 49476 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:40:40,failed_attempt,failed_password,root,30181,,Jul 11 02:40:40 backup01 sshd[6064]: Failed password for root from 203.0.113.89 port 30181 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:40:40,failed_attempt,max_auth_attempts,root,36278,,Jul 11 02:40:40 backup01 sshd[7949]: error: maximum authentication attempts exceeded for root from 203.0.113.89 port 36278 ssh2 [preauth]
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:40:54,failed_attempt,failed_password,oracle,62111,,Jul 11 02:40:54 backup01 sshd[5818]: Failed password for invalid user oracle from 203.0.113.89 port 62111 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:40:56,failed_attempt,failed_password,backup,57171,,Jul 11 02:40:56 backup01 sshd[7701]: Failed password for backup from 203.0.113.89 port 57171 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:02,failed_attempt,failed_password,admin,40652,,Jul 11 02:41:02 backup01 sshd[8613]: Failed password for invalid user admin from 203.0.113.89 port 40652 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:12,failed_attempt,failed_password,backup,32049,,Jul 11 02:41:12 backup01 sshd[6403]: Failed password for backup from 203.0.113.89 port 32049 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:14,failed_attempt,failed_password,backup,33236,,Jul 11 02:41:14 backup01 sshd[6247]: Failed password for backup from 203.0.113.89 port 33236 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:19,failed_attempt,failed_password,postgres,38862,,Jul 11 02:41:19 backup01 sshd[1877]: Failed password for postgres from 203.0.113.89 port 38862 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:37,failed_attempt,failed_password,oracle,33748,,Jul 11 02:41:37 backup01 sshd[3981]: Failed password for invalid user oracle from 203.0.113.89 port 33748 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:40,failed_attempt,failed_password,postgres,56137,,Jul 11 02:41:40 backup01 sshd[7480]: Failed password for postgres from 203.0.113.89 port 56137 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:46,failed_attempt,failed_password,root,53832,,Jul 11 02:41:46 backup01 sshd[3401]: Failed password for root from 203.0.113.89 port 53832 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:51,failed_attempt,failed_password,postgres,45920,,Jul 11 02:41:51 backup01 sshd[9127]: Failed password for postgres from 203.0.113.89 port 45920 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:41:51,failed_attempt,max_auth_attempts,postgres,40756,,Jul 11 02:41:51 backup01 sshd[7149]: error: maximum authentication attempts exceeded for postgres from 203.0.113.89 port 40756 ssh2 [preauth]
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:42:03,failed_attempt,failed_password,backup,44274,,Jul 11 02:42:03 backup01 sshd[3026]: Failed password for backup from 203.0.113.89 port 44274 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:42:22,failed_attempt,failed_password,backup,38514,,Jul 11 02:42:22 backup01 sshd[2654]: Failed password for backup from 203.0.113.89 port 38514 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:42:22,failed_attempt,max_auth_attempts,backup,42725,,Jul 11 02:42:22 backup01 sshd[5040]: error: maximum authentication attempts exceeded for backup from 203.0.113.89 port 42725 ssh2 [preauth]
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:42:39,failed_attempt,failed_password,root,50159,,Jul 11 02:42:39 backup01 sshd[4692]: Failed password for root from 203.0.113.89 port 50159 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:42:46,failed_attempt,failed_password,admin,49779,,Jul 11 02:42:46 backup01 sshd[9094]: Failed password for invalid user admin from 203.0.113.89 port 49779 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:43:06,failed_attempt,failed_password,admin,44201,,Jul 11 02:43:06 backup01 sshd[6530]: Failed password for invalid user admin from 203.0.113.89 port 44201 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:43:07,failed_attempt,failed_password,root,52196,,Jul 11 02:43:07 backup01 sshd[6911]: Failed password for root from 203.0.113.89 port 52196 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:43:23,failed_attempt,failed_password,backup,64617,,Jul 11 02:43:23 backup01 sshd[7179]: Failed password for backup from 203.0.113.89 port 64617 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:43:27,failed_attempt,failed_password,backup,64299,,Jul 11 02:43:27 backup01 sshd[1726]: Failed password for backup from 203.0.113.89 port 64299 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:43:30,failed_attempt,failed_password,admin,48270,,Jul 11 02:43:30 backup01 sshd[4886]: Failed password for invalid user admin from 203.0.113.89 port 48270 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:43:44,failed_attempt,failed_password,backup,34742,,Jul 11 02:43:44 backup01 sshd[1403]: Failed password for backup from 203.0.113.89 port 34742 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:43:46,failed_attempt,failed_password,root,56819,,Jul 11 02:43:46 backup01 sshd[5421]: Failed password for root from 203.0.113.89 port 56819 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:44:01,failed_attempt,failed_password,postgres,50873,,Jul 11 02:44:01 backup01 sshd[9755]: Failed password for postgres from 203.0.113.89 port 50873 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:44:08,failed_attempt,failed_password,deploy,45301,,Jul 11 02:44:08 backup01 sshd[7875]: Failed password for deploy from 203.0.113.89 port 45301 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:44:26,failed_attempt,failed_password,root,52511,,Jul 11 02:44:26 backup01 sshd[9470]: Failed password for root from 203.0.113.89 port 52511 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:44:35,failed_attempt,failed_password,oracle,48930,,Jul 11 02:44:35 backup01 sshd[2912]: Failed password for invalid user oracle from 203.0.113.89 port 48930 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:44:43,failed_attempt,failed_password,root,37808,,Jul 11 02:44:43 backup01 sshd[5250]: Failed password for root from 203.0.113.89 port 37808 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:45:00,failed_attempt,failed_password,backup,40770,,Jul 11 02:45:00 backup01 sshd[6157]: Failed password for backup from 203.0.113.89 port 40770 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:45:08,failed_attempt,failed_password,postgres,57534,,Jul 11 02:45:08 backup01 sshd[3336]: Failed password for postgres from 203.0.113.89 port 57534 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:45:19,failed_attempt,failed_password,admin,54372,,Jul 11 02:45:19 backup01 sshd[6487]: Failed password for invalid user admin from 203.0.113.89 port 54372 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:45:34,failed_attempt,failed_password,backup,63435,,Jul 11 02:45:34 backup01 sshd[6848]: Failed password for backup from 203.0.113.89 port 63435 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:45:46,failed_attempt,failed_password,backup,34465,,Jul 11 02:45:46 backup01 sshd[5628]: Failed password for backup from 203.0.113.89 port 34465 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:46:04,failed_attempt,failed_password,backup,32818,,Jul 11 02:46:04 backup01 sshd[7654]: Failed password for backup from 203.0.113.89 port 32818 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:46:05,failed_attempt,failed_password,admin,46394,,Jul 11 02:46:05 backup01 sshd[7270]: Failed password for invalid user admin from 203.0.113.89 port 46394 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:46:09,failed_attempt,failed_password,admin,41092,,Jul 11 02:46:09 backup01 sshd[7370]: Failed password for invalid user admin from 203.0.113.89 port 41092 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:46:18,failed_attempt,failed_password,root,39395,,Jul 11 02:46:18 backup01 sshd[3089]: Failed password for root from 203.0.113.89 port 39395 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:46:32,failed_attempt,failed_password,admin,38236,,Jul 11 02:46:32 backup01 sshd[9089]: Failed password for invalid user admin from 203.0.113.89 port 38236 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:46:35,failed_attempt,failed_password,oracle,56689,,Jul 11 02:46:35 backup01 sshd[2172]: Failed password for invalid user oracle from 203.0.113.89 port 56689 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:46:59,failed_attempt,failed_password,root,46484,,Jul 11 02:46:59 backup01 sshd[1914]: Failed password for root from 203.0.113.89 port 46484 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:47:39,failed_attempt,failed_password,root,40446,,Jul 11 02:47:39 backup01 sshd[9595]: Failed password for root from 203.0.113.89 port 40446 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:47:47,failed_attempt,failed_password,deploy,35356,,Jul 11 02:47:47 backup01 sshd[1968]: Failed password for deploy from 203.0.113.89 port 35356 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:47:55,failed_attempt,failed_password,deploy,38812,,Jul 11 02:47:55 backup01 sshd[4381]: Failed password for deploy from 203.0.113.89 port 38812 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:47:57,failed_attempt,failed_password,oracle,35071,,Jul 11 02:47:57 backup01 sshd[1333]: Failed password for invalid user oracle from 203.0.113.89 port 35071 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:48:04,failed_attempt,failed_password,backup,48538,,Jul 11 02:48:04 backup01 sshd[7049]: Failed password for backup from 203.0.113.89 port 48538 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:48:21,failed_attempt,failed_password,root,64182,,Jul 11 02:48:21 backup01 sshd[7212]: Failed password for root from 203.0.113.89 port 64182 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:48:57,failed_attempt,failed_password,admin,34008,,Jul 11 02:48:57 backup01 sshd[9452]: Failed password for invalid user admin from 203.0.113.89 port 34008 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:49:04,failed_attempt,failed_password,backup,45041,,Jul 11 02:49:04 backup01 sshd[7460]: Failed password for backup from 203.0.113.89 port 45041 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:49:10,failed_attempt,failed_password,backup,63761,,Jul 11 02:49:10 backup01 sshd[2833]: Failed password for backup from 203.0.113.89 port 63761 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:49:13,failed_attempt,failed_password,admin,54113,,Jul 11 02:49:13 backup01 sshd[4025]: Failed password for invalid user admin from 203.0.113.89 port 54113 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:49:42,failed_attempt,failed_password,postgres,34183,,Jul 11 02:49:42 backup01 sshd[6285]: Failed password for postgres from 203.0.113.89 port 34183 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:50:06,failed_attempt,failed_password,admin,39661,,Jul 11 02:50:06 backup01 sshd[6022]: Failed password for invalid user admin from 203.0.113.89 port 39661 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:50:19,failed_attempt,failed_password,backup,57548,,Jul 11 02:50:19 backup01 sshd[6857]: Failed password for backup from 203.0.113.89 port 57548 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:50:47,failed_attempt,failed_password,root,40933,,Jul 11 02:50:47 backup01 sshd[3633]: Failed password for root from 203.0.113.89 port 40933 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:50:47,failed_attempt,failed_password,oracle,57543,,Jul 11 02:50:47 backup01 sshd[9337]: Failed password for invalid user oracle from 203.0.113.89 port 57543 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:51:11,failed_attempt,failed_password,root,46460,,Jul 11 02:51:11 backup01 sshd[5433]: Failed password for root from 203.0.113.89 port 46460 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:51:15,failed_attempt,failed_password,oracle,30812,,Jul 11 02:51:15 backup01 sshd[5161]: Failed password for invalid user oracle from 203.0.113.89 port 30812 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:51:15,failed_attempt,failed_password,root,49328,,Jul 11 02:51:15 backup01 sshd[6959]: Failed password for root from 203.0.113.89 port 49328 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:51:17,failed_attempt,failed_password,deploy,44940,,Jul 11 02:51:17 backup01 sshd[8528]: Failed password for deploy from 203.0.113.89 port 44940 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:51:20,failed_attempt,failed_password,root,51758,,Jul 11 02:51:20 backup01 sshd[7309]: Failed password for root from 203.0.113.89 port 51758 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:51:21,failed_attempt,failed_password,deploy,43120,,Jul 11 02:51:21 backup01 sshd[4397]: Failed password for deploy from 203.0.113.89 port 43120 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:51:39,failed_attempt,failed_password,deploy,61726,,Jul 11 02:51:39 backup01 sshd[5235]: Failed password for deploy from 203.0.113.89 port 61726 ssh2
priority_backup_login_sequence,2026-07-11 02:05:07,2026-07-11 05:34:59,2026-07-11 03:08:19,203.0.113.89,backup,993,319,admin;backup;deploy;oracle;postgres;root,2026-07-11 02:52:14,failed_attempt,failed_password,admin,61022,,Jul 11 02:52:14 backup01 sshd[2413]: Failed password for invalid user admin from 203.0.113.89 port 61022 ssh2
